,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
17,17.0,990.5,27.1,55,238,17.3,258.3,   ///./,266.0,347.5,1149.6,19.8,32.1,29.3,12.54,59297.2,2.1,269, ////./       , ////./       , ////./        ,-87.61373,41.86629,237.9
18,18.0,989.8,26.9,56,244,17.3,258.3,   ///./,267.0,347.5,1149.4,19.8,32.0,29.2,12.55,59298.2,2.2,269, ////./       , ////./       , ////./        ,-87.61369,41.8663,244.1
19,19.0,989.2,26.8,56,250,17.3,258.3,   ///./,267.9,347.4,1149.1,19.8,32.0,29.1,12.56,59299.2,2.3,269, ////./       , ////./       , ////./        ,-87.61365,41.8663,250.3
20,20.0,988.6,26.7,57,256,17.3,258.2,   ///./,268.8,347.3,1148.9,19.8,31.9,28.9,12.57,59300.2,2.4,269, ////./       , ////./       , ////./        ,-87.61361,41.86631,256.4
21,21.0,987.9,26.6,57,262,17.3,258.1,   ///./,269.6,347.2,1148.5,19.8,31.9,28.8,12.56,59301.2,2.5,269, ////./       , ////./       , ////./        ,-87.61357,41.86632,261.9
22,22.0,987.3,26.5,57,267,17.3,258.1,   ///./,270.4,347.2,1148.1,19.8,31.8,28.7,12.55,59302.2,2.6,269, ////./       , ////./       , ////./        ,-87.61353,41.86632,267.4
23,23.0,986.6,26.4,57,273,17.3,258.0,   ///./,271.2,347.1,1147.7,19.7,31.8,28.6,12.53,59303.2,2.7,269, ////./       , ////./       , ////./        ,-87.61349,41.86633,272.9
24,24.0,986.0,26.3,58,278,17.2,257.9,   ///./,272.0,347.1,1147.3,19.7,31.7,28.6,12.52,59304.2,2.8,269, ////./       , ////./       , ////./        ,-87.61346,41.86633,278.4
25,25.0,985.4,26.2,58,284,17.2,257.8,   ///./,272.8,347.0,1146.9,19.7,31.7,28.5,12.5,59305.2,2.9,269, ////./       , ////./       , ////./        ,-87.61342,41.86634,283.9
26,26.0,984.7,26.1,58,289,17.2,257.8,   ///./,273.6,347.0,1146.6,19.6,31.7,28.4,12.49,59306.2,2.9,269, ////./       , ////./       , ////./        ,-87.61338,41.86635,289.5
27,27.0,984.1,26.0,58,295,17.1,257.7,   ///./,274.4,346.9,1146.2,19.6,31.6,28.3,12.47,59307.2,3.0,269, ////./       , ////./       , ////./        ,-87.61334,41.86635,295.1
28,28.0,983.5,25.9,58,301,17.1,257.6,   ///./,275.2,346.9,1145.8,19.5,31.6,28.2,12.45,59308.2,3.1,269, ////./       , ////./       , ////./        ,-87.6133,41.86636,300.8
29,29.0,982.9,25.8,59,306,17.1,257.6,   ///./,276.0,346.8,1145.5,19.5,31.5,28.1,12.44,59309.2,3.2,268, ////./       , ////./       , ////./        ,-87.61326,41.86637,306.4
30,30.0,982.2,25.7,59,312,17.0,257.5,   ///./,276.8,346.8,1145.1,19.5,31.5,28.0,12.42,59310.2,3.2,267, ////./       , ////./       , ////./        ,-87.61322,41.86637,312.1
31,31.0,981.6,25.6,59,318,17.0,257.4,   ///./,277.6,346.7,1144.7,19.4,31.5,27.9,12.4,59311.2,3.2,265, ////./       , ////./       , ////./        ,-87.61318,41.86638,317.8
32,32.0,980.9,25.5,59,323,17.0,257.3,   ///./,278.4,346.7,1144.3,19.4,31.4,27.8,12.38,59312.2,3.2,264, ////./       , ////./       , ////./        ,-87.61315,41.86638,323.4
33,33.0,980.3,25.4,59,329,17.0,257.2,   ///./,279.3,346.6,1143.9,19.3,31.4,27.7,12.37,59313.2,3.3,263, ////./       , ////./       , ////./        ,-87.61311,41.86639,329.2
34,34.0,979.6,25.4,60,335,16.9,257.2,   ///./,280.1,346.6,1143.4,19.3,31.4,27.6,12.36,59314.2,3.3,262, ////./       , ////./       , ////./        ,-87.61307,41.8664,335.2
35,35.0,979.0,25.3,60,341,16.9,257.0,   ///./,281.0,346.5,1142.9,19.3,31.3,27.5,12.36,59315.2,3.3,261, ////./       , ////./       , ////./        ,-87.61303,41.8664,341.2
36,36.0,978.3,25.2,60,347,16.9,256.9,   ///./,281.8,346.5,1142.4,19.3,31.3,27.5,12.35,59316.2,3.3,260, ////./       , ////./       , ////./        ,-87.61299,41.86641,347.1
37,37.0,977.7,25.2,60,353,16.9,256.9,   ///./,282.6,346.4,1142.0,19.3,31.3,27.4,12.35,59317.2,3.4,259, ////./       , ////./       , ////./        ,-87.61295,41.86641,353.1
38,38.0,977.1,25.1,60,359,16.9,256.8,   ///./,283.5,346.4,1141.6,19.2,31.3,27.3,12.34,59318.2,3.4,258, ////./       , ////./       , ////./        ,-87.61291,41.86642,359.1
39,39.0,976.5,25.0,60,364,16.8,256.7,   ///./,284.3,346.4,1141.1,19.2,31.3,27.2,12.33,59319.2,3.4,257, ////./       , ////./       , ////./        ,-87.61287,41.86643,364.6
40,40.0,975.9,25.0,61,370,16.8,256.6,   ///./,285.0,346.3,1140.7,19.2,31.3,27.2,12.33,59320.2,3.4,255, ////./       , ////./       , ////./        ,-87.61283,41.86643,369.7
41,41.0,975.3,24.9,61,375,16.8,256.5,   ///./,285.7,346.3,1140.2,19.2,31.3,27.1,12.32,59321.2,3.4,254, ////./       , ////./       , ////./        ,-87.6128,41.86644,374.7
42,42.0,974.7,24.8,61,380,16.8,256.4,   ///./,286.4,346.2,1139.8,19.2,31.2,27.0,12.32,59322.2,3.5,253, ////./       , ////./       , ////./        ,-87.61276,41.86645,379.8
43,43.0,974.1,24.8,61,385,16.8,256.3,   ///./,287.1,346.2,1139.3,19.1,31.2,27.0,12.31,59323.2,3.5,252, ////./       , ////./       , ////./        ,-87.61272,41.86645,384.9
44,44.0,973.4,24.7,61,390,16.8,256.2,   ///./,287.8,346.2,1138.8,19.1,31.2,26.9,12.31,59324.2,3.5,251, ////./       , ////./       , ////./        ,-87.61268,41.86646,390.0
45,45.0,972.8,24.6,62,396,16.7,256.1,   ///./,288.6,346.1,1138.3,19.1,31.2,26.8,12.3,59325.2,3.5,251, ////./       , ////./       , ////./        ,-87.61263,41.86647,395.6
46,46.0,972.1,24.6,62,402,16.7,256.0,   ///./,289.5,346.1,1137.8,19.1,31.2,26.8,12.29,59326.2,3.6,251, ////./       , ////./       , ////./        ,-87.61257,41.86647,402.0
47,47.0,971.5,24.5,62,408,16.7,255.9,   ///./,290.4,346.0,1137.3,19.1,31.2,26.7,12.29,59327.2,3.7,251, ////./       , ////./       , ////./        ,-87.61251,41.86648,408.4
48,48.0,970.8,24.4,62,415,16.7,255.8,   ///./,291.2,346.0,1136.8,19.0,31.2,26.6,12.29,59328.2,3.8,252, ////./       , ////./       , ////./        ,-87.61245,41.86649,414.7
49,49.0,970.1,24.4,62,421,16.7,255.6,   ///./,292.1,346.0,1136.1,19.0,31.2,26.6,12.29,59329.2,3.8,252, ////./       , ////./       , ////./        ,-87.61239,41.8665,421.1
50,50.0,969.4,24.3,62,427,16.7,255.5,   ///./,293.0,345.9,1135.5,19.0,31.2,26.5,12.29,59330.2,3.9,253, ////./       , ////./       , ////./        ,-87.61233,41.8665,427.5
51,51.0,968.6,24.3,63,434,16.7,255.4,   ///./,293.8,345.9,1134.8,19.0,31.2,26.5,12.29,59331.2,4.0,253, ////./       , ////./       , ////./        ,-87.61227,41.86651,433.8
52,52.0,967.9,24.2,63,440,16.7,255.2,   ///./,294.7,345.9,1134.2,19.0,31.2,26.4,12.29,59332.2,4.1,254, ////./       , ////./       , ////./        ,-87.61221,41.86652,440.2
53,53.0,967.2,24.1,63,447,16.6,255.1,   ///./,295.7,345.8,1133.5,19.0,31.2,26.3,12.29,59333.2,4.1,254, ////./       , ////./       , ////./        ,-87.61216,41.86653,447.4
54,54.0,966.4,24.1,63,454,16.6,255.0,   ///./,296.7,345.8,1132.9,19.0,31.2,26.3,12.29,59334.2,4.2,254, ////./       , ////./       , ////./        ,-87.6121,41.86653,454.6
55,55.0,965.7,24.0,63,462,16.6,254.8,   ///./,297.7,345.8,1132.2,18.9,31.2,26.2,12.29,59335.2,4.3,255, ////./       , ////./       , ////./        ,-87.61204,41.86654,461.8
56,56.0,964.9,24.0,63,469,16.6,254.7,   ///./,298.7,345.7,1131.6,18.9,31.2,26.2,12.29,59336.2,4.4,255, ////./       , ////./       , ////./        ,-87.61198,41.86655,469.1
57,57.0,964.2,23.9,64,476,16.6,254.6,   ///./,299.7,345.7,1130.9,18.9,31.3,26.1,12.29,59337.2,4.4,255, ////./       , ////./       , ////./        ,-87.61192,41.86656,476.3
58,58.0,963.4,23.9,64,483,16.6,254.4,   ///./,300.6,345.7,1130.2,18.9,31.3,26.1,12.29,59338.2,4.5,256, ////./       , ////./       , ////./        ,-87.61186,41.86656,483.1
59,59.0,962.7,23.8,64,489,16.6,254.3,   ///./,301.5,345.6,1129.6,18.9,31.3,26.0,12.29,59339.2,4.6,256, ////./       , ////./       , ////./        ,-87.6118,41.86657,489.4
60,60.0,961.9,23.7,64,496,16.6,254.1,   ///./,302.3,345.6,1128.9,18.9,31.3,25.9,12.29,59340.2,4.7,256, ////./       , ////./       , ////./        ,-87.61174,41.86658,495.7
61,61.0,961.2,23.7,64,502,16.5,254.0,   ///./,303.2,345.6,1128.3,18.8,31.3,25.9,12.29,59341.2,4.7,257, ////./       , ////./       , ////./        ,-87.61168,41.86659,502.1
62,62.0,960.6,23.6,64,508,16.5,253.9,   ///./,304.1,345.5,1127.8,18.8,31.3,25.8,12.28,59342.2,4.8,257, ////./       , ////./       , ////./        ,-87.61162,41.86659,508.4
63,63.0,959.9,23.6,65,515,16.5,253.8,   ///./,304.9,345.5,1127.2,18.8,31.3,25.8,12.28,59343.2,4.9,257, ////./       , ////./       , ////./        ,-87.61156,41.8666,514.7
64,64.0,959.2,23.5,65,521,16.5,253.7,   ///./,305.8,345.5,1126.7,18.8,31.3,25.7,12.28,59344.2,5.0,257, ////./       , ////./       , ////./        ,-87.6115,41.86661,520.8
65,65.0,958.5,23.4,65,527,16.5,253.6,   ///./,306.6,345.4,1126.1,18.8,31.3,25.6,12.27,59345.2,5.1,258, ////./       , ////./       , ////./        ,-87.61145,41.86662,526.9
66,66.0,957.8,23.4,65,533,16.5,253.4,   ///./,307.5,345.4,1125.6,18.7,31.3,25.6,12.27,59346.2,5.0,258, ////./       , ////./       , ////./        ,-87.61139,41.86663,532.9
67,67.0,957.1,23.3,65,539,16.4,253.3,   ///./,308.3,345.3,1125.0,18.7,31.3,25.5,12.26,59347.2,5.0,258, ////./       , ////./       , ////./        ,-87.61133,41.86663,539.0
68,68.0,956.4,23.2,66,545,16.4,253.2,   ///./,309.1,345.3,1124.4,18.7,31.3,25.4,12.26,59348.2,5.0,259, ////./       , ////./       , ////./        ,-87.61127,41.86664,545.1
69,69.0,955.7,23.2,66,551,16.4,253.1,   ///./,310.0,345.3,1123.8,18.7,31.3,25.4,12.25,59349.2,5.0,259, ////./       , ////./       , ////./        ,-87.61121,41.86665,551.5
70,70.0,955.0,23.1,66,558,16.4,252.9,   ///./,311.0,345.2,1123.2,18.7,31.3,25.3,12.25,59350.2,5.0,259, ////./       , ////./       , ////./        ,-87.61115,41.86666,558.3
71,71.0,954.3,23.0,66,565,16.4,252.8,   ///./,311.9,345.2,1122.6,18.6,31.3,25.2,12.24,59351.2,5.0,260, ////./       , ////./       , ////./        ,-87.61109,41.86666,565.1
72,72.0,953.6,23.0,66,572,16.4,252.7,   ///./,312.8,345.2,1122.0,18.6,31.3,25.2,12.24,59352.2,5.0,260, ////./       , ////./       , ////./        ,-87.61103,41.86667,572.0
73,73.0,952.8,22.9,66,579,16.3,252.6,   ///./,313.8,345.1,1121.4,18.6,31.3,25.1,12.23,59353.2,5.0,261, ////./       , ////./       , ////./        ,-87.61097,41.86668,578.8
74,74.0,952.1,22.8,67,585,16.3,252.4,   ///./,314.7,345.1,1120.7,18.6,31.3,25.0,12.23,59354.2,5.0,261, ////./       , ////./       , ////./        ,-87.61091,41.86669,585.6
75,75.0,951.3,22.8,67,592,16.3,252.3,   ///./,315.7,345.0,1120.1,18.6,31.3,25.0,12.23,59355.2,5.0,261, ////./       , ////./       , ////./        ,-87.61086,41.86669,592.4
76,76.0,950.6,22.7,67,599,16.3,252.2,   ///./,316.6,345.0,1119.5,18.6,31.3,24.9,12.23,59356.2,5.0,262, ////./       , ////./       , ////./        ,-87.61081,41.86668,599.3
77,77.0,949.8,22.6,67,606,16.3,252.1,   ///./,317.6,345.0,1118.9,18.5,31.3,24.8,12.23,59357.2,5.0,262, ////./       , ////./       , ////./        ,-87.61076,41.86668,606.1
78,78.0,949.1,22.6,68,613,16.3,251.9,   ///./,318.5,344.9,1118.2,18.5,31.3,24.8,12.23,59358.2,4.9,263, ////./       , ////./       , ////./        ,-87.61071,41.86668,613.0
79,79.0,948.4,22.5,68,620,16.3,251.8,   ///./,319.5,344.9,1117.6,18.5,31.3,24.7,12.23,59359.2,4.9,263, ////./       , ////./       , ////./        ,-87.61066,41.86667,619.8
80,80.0,947.6,22.4,68,626,16.2,251.7,   ///./,320.4,344.8,1117.0,18.5,31.3,24.6,12.23,59360.2,4.9,263, ////./       , ////./       , ////./        ,-87.61061,41.86667,626.7
81,81.0,946.9,22.4,68,633,16.2,251.6,   ///./,321.4,344.8,1116.4,18.5,31.3,24.6,12.23,59361.2,4.9,264, ////./       , ////./       , ////./        ,-87.61057,41.86667,633.6
82,82.0,946.2,22.3,68,640,16.2,251.4,   ///./,322.3,344.8,1115.8,18.5,31.2,24.5,12.22,59362.2,4.9,264, ////./       , ////./       , ////./        ,-87.61052,41.86666,640.3
83,83.0,945.4,22.2,69,647,16.2,251.3,   ///./,323.2,344.7,1115.2,18.4,31.2,24.4,12.22,59363.2,4.9,264, ////./       , ////./       , ////./        ,-87.61047,41.86666,646.9
84,84.0,944.7,22.2,69,653,16.2,251.2,   ///./,324.1,344.7,1114.6,18.4,31.2,24.3,12.22,59364.2,4.9,265, ////./       , ////./       , ////./        ,-87.61042,41.86666,653.5
85,85.0,944.0,22.1,69,660,16.2,251.1,   ///./,325.0,344.7,1114.0,18.4,31.2,24.3,12.22,59365.2,4.9,265, ////./       , ////./       , ////./        ,-87.61037,41.86665,660.2
86,86.0,943.3,22.0,69,667,16.2,250.9,   ///./,326.0,344.6,1113.4,18.4,31.2,24.2,12.22,59366.2,4.8,266, ////./       , ////./       , ////./        ,-87.61032,41.86665,666.8
87,87.0,942.6,22.0,70,673,16.1,250.8,   ///./,326.9,344.6,1112.8,18.4,31.2,24.1,12.21,59367.2,4.8,267, ////./       , ////./       , ////./        ,-87.61027,41.86665,673.4
88,88.0,941.8,21.9,70,680,16.1,250.7,   ///./,327.8,344.5,1112.2,18.4,31.2,24.1,12.21,59368.2,4.7,267, ////./       , ////./       , ////./        ,-87.61022,41.86664,680.0
89,89.0,941.1,21.8,70,686,16.1,250.6,   ///./,328.7,344.5,1111.6,18.4,31.2,24.0,12.22,59369.2,4.7,268, ////./       , ////./       , ////./        ,-87.61017,41.86664,686.6
90,90.0,940.4,21.8,70,693,16.1,250.5,   ///./,329.6,344.5,1111.0,18.3,31.2,23.9,12.22,59370.2,4.6,269, ////./       , ////./       , ////./        ,-87.61012,41.86664,693.2
91,91.0,939.7,21.7,70,700,16.1,250.3,   ///./,330.6,344.4,1110.5,18.3,31.2,23.9,12.22,59371.2,4.6,270, ////./       , ////./       , ////./        ,-87.61007,41.86663,699.8
92,92.0,939.0,21.6,71,706,16.1,250.2,   ///./,331.5,344.4,1109.9,18.3,31.2,23.8,12.23,59372.2,4.6,271, ////./       , ////./       , ////./        ,-87.61002,41.86663,706.4
93,93.0,938.3,21.6,71,713,16.1,250.1,   ///./,332.4,344.3,1109.3,18.3,31.2,23.8,12.23,59373.2,4.5,272, ////./       , ////./       , ////./        ,-87.60997,41.86663,713.0
94,94.0,937.7,21.5,71,719,16.1,250.0,   ///./,333.2,344.3,1108.8,18.3,31.2,23.7,12.23,59374.2,4.5,272, ////./       , ////./       , ////./        ,-87.60993,41.86662,719.1
95,95.0,937.0,21.4,71,725,16.1,249.9,   ///./,334.1,344.3,1108.2,18.3,31.2,23.6,12.23,59375.2,4.4,273, ////./       , ////./       , ////./        ,-87.60988,41.86662,725.3
96,96.0,936.3,21.4,72,731,16.1,249.8,   ///./,334.9,344.2,1107.6,18.3,31.2,23.6,12.24,59376.2,4.4,274, ////./       , ////./       , ////./        ,-87.60983,41.86662,731.4
97,97.0,935.6,21.3,72,737,16.1,249.7,   ///./,335.8,344.2,1107.1,18.3,31.2,23.5,12.24,59377.2,4.3,275, ////./       , ////./       , ////./        ,-87.60978,41.86661,737.5
98,98.0,934.9,21.3,72,743,16.0,249.5,   ///./,336.6,344.2,1106.5,18.3,31.2,23.4,12.24,59378.2,4.3,276, ////./       , ////./       , ////./        ,-87.60973,41.86661,743.7
99,99.0,934.3,21.2,72,750,16.0,249.4,   ///./,337.5,344.1,1106.0,18.3,31.2,23.4,12.24,59379.2,4.2,277, ////./       , ////./       , ////./        ,-87.60968,41.86661,749.9
100,100.0,933.6,21.1,73,756,16.0,249.3,   ///./,338.4,344.1,1105.4,18.2,31.2,23.3,12.24,59380.2,4.2,278, ////./       , ////./       , ////./        ,-87.60963,41.8666,756.2
101,101.0,932.9,21.1,73,762,16.0,249.2,   ///./,339.3,344.0,1104.9,18.2,31.2,23.2,12.24,59381.2,4.1,279, ////./       , ////./       , ////./        ,-87.60958,41.8666,762.5
102,102.0,932.3,21.0,73,768,16.0,249.1,   ///./,340.1,344.0,1104.3,18.2,31.2,23.2,12.24,59382.2,4.0,280, ////./       , ////./       , ////./        ,-87.60953,41.8666,768.8
103,103.0,931.6,20.9,73,775,16.0,249.0,   ///./,341.0,344.0,1103.8,18.2,31.2,23.1,12.23,59383.2,4.0,281, ////./       , ////./       , ////./        ,-87.60948,41.86659,775.1
104,104.0,931.0,20.9,74,781,16.0,248.9,   ///./,341.9,343.9,1103.3,18.2,31.2,23.0,12.22,59384.2,4.0,283, ////./       , ////./       , ////./        ,-87.60943,41.86659,781.3
105,105.0,930.3,20.8,74,787,15.9,248.8,   ///./,342.7,343.9,1102.7,18.1,31.2,23.0,12.22,59385.2,3.9,284, ////./       , ////./       , ////./        ,-87.60938,41.86659,787.3
106,106.0,929.7,20.7,74,793,15.9,248.7,   ///./,343.6,343.9,1102.2,18.1,31.2,22.9,12.21,59386.2,3.9,282, ////./       , ////./       , ////./        ,-87.60933,41.86661,793.3
107,107.0,929.0,20.7,74,799,15.9,248.6,   ///./,344.4,343.8,1101.7,18.1,31.2,22.8,12.2,59387.2,3.9,281, ////./       , ////./       , ////./        ,-87.60927,41.86662,799.2
108,108.0,928.4,20.6,74,805,15.9,248.4,   ///./,345.2,343.8,1101.1,18.1,31.1,22.8,12.2,59388.2,4.0,279, ////./       , ////./       , ////./        ,-87.60922,41.86663,805.2
109,109.0,927.6,20.5,75,811,15.9,248.3,   ///./,346.0,343.7,1100.5,18.0,31.1,22.7,12.19,59389.2,4.0,278, ////./       , ////./       , ////./        ,-87.60916,41.86664,811.2
110,110.0,926.9,20.5,75,817,15.8,248.2,   ///./,346.9,343.7,1099.9,18.0,31.1,22.6,12.18,59390.2,4.0,277, ////./       , ////./       , ////./        ,-87.60911,41.86665,817.6
111,111.0,926.2,20.4,75,824,15.8,248.1,   ///./,347.9,343.7,1099.3,18.0,31.1,22.6,12.18,59391.2,4.0,275, ////./       , ////./       , ////./        ,-87.60905,41.86667,824.6
112,112.0,925.5,20.4,75,831,15.8,247.9,   ///./,348.8,343.6,1098.7,18.0,31.1,22.5,12.17,59392.2,4.0,274, ////./       , ////./       , ////./        ,-87.609,41.86668,831.5
113,113.0,924.8,20.3,75,838,15.8,247.8,   ///./,349.8,343.6,1098.1,18.0,31.2,22.4,12.17,59393.2,4.0,272, ////./       , ////./       , ////./        ,-87.60894,41.86669,838.4
114,114.0,924.1,20.2,76,845,15.8,247.7,   ///./,350.8,343.6,1097.5,17.9,31.2,22.4,12.16,59394.2,4.1,271, ////./       , ////./       , ////./        ,-87.60888,41.8667,845.4
115,115.0,923.4,20.1,76,852,15.7,247.6,   ///./,351.8,343.5,1097.0,17.9,31.1,22.3,12.15,59395.2,4.1,270, ////./       , ////./       , ////./        ,-87.60883,41.86671,852.3
116,116.0,922.7,20.1,76,859,15.7,247.5,   ///./,352.7,343.5,1096.4,17.9,31.1,22.2,12.14,59396.2,4.1,268, ////./       , ////./       , ////./        ,-87.60877,41.86673,858.9
117,117.0,922.0,20.0,76,865,15.7,247.4,   ///./,353.6,343.4,1095.9,17.8,31.1,22.1,12.13,59397.2,4.1,267, ////./       , ////./       , ////./        ,-87.60872,41.86674,865.2
118,118.0,921.3,19.9,76,871,15.7,247.3,   ///./,354.4,343.4,1095.4,17.8,31.1,22.1,12.12,59398.2,4.1,266, ////./       , ////./       , ////./        ,-87.60866,41.86675,871.4
119,119.0,920.6,19.8,77,877,15.6,247.2,   ///./,355.3,343.3,1094.8,17.8,31.1,22.0,12.11,59399.2,4.1,264, ////./       , ////./       , ////./        ,-87.60861,41.86676,877.7
120,120.0,919.9,19.8,77,884,15.6,247.1,   ///./,356.2,343.3,1094.3,17.8,31.1,21.9,12.1,59400.2,4.2,263, ////./       , ////./       , ////./        ,-87.60855,41.86677,883.9
121,121.0,919.2,19.7,77,890,15.6,246.9,   ///./,357.1,343.2,1093.7,17.7,31.1,21.8,12.08,59401.2,4.2,262, ////./       , ////./       , ////./        ,-87.6085,41.86679,890.2
122,122.0,918.6,19.6,77,896,15.6,246.8,   ///./,358.0,343.2,1093.2,17.7,31.0,21.8,12.07,59402.2,4.2,260, ////./       , ////./       , ////./        ,-87.60844,41.8668,896.8
123,123.0,917.9,19.5,78,903,15.5,246.7,   ///./,358.9,343.2,1092.6,17.7,31.0,21.7,12.06,59403.2,4.2,259, ////./       , ////./       , ////./        ,-87.60839,41.86681,903.4
124,124.0,917.2,19.5,78,910,15.5,246.6,   ///./,359.8,343.1,1092.1,17.6,31.0,21.6,12.05,59404.2,4.2,258, ////./       , ////./       , ////./        ,-87.60833,41.86682,910.0
125,125.0,916.5,19.4,78,916,15.5,246.5,   ///./,360.8,343.1,1091.5,17.6,31.0,21.5,12.04,59405.2,4.2,257, ////./       , ////./       , ////./        ,-87.60828,41.86683,916.6
126,126.0,915.8,19.3,78,923,15.5,246.4,   ///./,361.7,343.0,1091.0,17.6,31.0,21.4,12.03,59406.2,4.3,256, ////./       , ////./       , ////./        ,-87.60822,41.86685,923.2
127,127.0,915.0,19.2,79,930,15.4,246.3,   ///./,362.7,343.0,1090.4,17.6,31.0,21.4,12.02,59407.2,4.4,255, ////./       , ////./       , ////./        ,-87.60817,41.86686,930.2
128,128.0,914.2,19.2,79,937,15.4,246.1,   ///./,363.7,342.9,1089.7,17.5,31.0,21.3,12.01,59408.2,4.5,254, ////./       , ////./       , ////./        ,-87.60811,41.86687,937.6
129,129.0,913.4,19.1,79,945,15.4,246.0,   ///./,364.7,342.9,1089.0,17.5,31.0,21.2,12.02,59409.2,4.6,254, ////./       , ////./       , ////./        ,-87.60806,41.86688,945.0
130,130.0,912.7,19.0,79,952,15.4,245.8,   ///./,365.7,342.9,1088.3,17.5,31.0,21.2,12.02,59410.2,4.7,253, ////./       , ////./       , ////./        ,-87.608,41.86689,952.4
131,131.0,911.9,19.0,80,959,15.4,245.7,   ///./,366.7,342.8,1087.6,17.5,31.0,21.1,12.03,59411.2,4.8,253, ////./       , ////./       , ////./        ,-87.60795,41.86691,959.7
132,132.0,911.1,18.9,80,967,15.4,245.6,   ///./,367.8,342.8,1086.9,17.5,31.0,21.0,12.03,59412.2,4.9,252, ////./       , ////./       , ////./        ,-87.60789,41.86692,967.1
