,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
36,36.0,980.3,21.3,81,346,18.0,261.9,   ///./,287.4,344.2,1160.1,20.6,27.1,23.6,13.18,57874.6,3.9,39, ////./       , ////./       , ////./        ,-87.6039,41.76241,345.6
37,37.0,979.7,21.2,81,351,17.9,261.8,   ///./,288.2,344.1,1159.6,20.6,27.1,23.6,13.18,57875.6,3.9,39, ////./       , ////./       , ////./        ,-87.60393,41.76239,350.9
38,38.0,979.2,21.2,82,356,17.9,261.7,   ///./,288.9,344.1,1159.1,20.6,27.1,23.5,13.17,57876.6,4.0,39, ////./       , ////./       , ////./        ,-87.60396,41.76236,356.1
39,39.0,978.6,21.1,82,361,17.9,261.5,   ///./,289.6,344.1,1158.6,20.6,27.1,23.5,13.17,57877.6,4.0,39, ////./       , ////./       , ////./        ,-87.60399,41.76233,361.4
40,40.0,978.0,21.1,82,367,17.9,261.4,   ///./,290.3,344.1,1158.0,20.5,27.2,23.4,13.16,57878.6,4.0,39, ////./       , ////./       , ////./        ,-87.60402,41.76231,366.6
41,41.0,977.4,21.1,82,372,17.9,261.3,   ///./,291.0,344.0,1157.5,20.5,27.2,23.4,13.16,57879.6,4.0,39, ////./       , ////./       , ////./        ,-87.60405,41.76228,371.9
42,42.0,976.8,21.0,82,377,17.9,261.2,   ///./,291.8,344.0,1157.0,20.5,27.2,23.3,13.15,57880.6,4.1,39, ////./       , ////./       , ////./        ,-87.60408,41.76225,377.3
43,43.0,976.2,21.0,82,383,17.8,261.1,   ///./,292.5,344.0,1156.4,20.5,27.2,23.3,13.15,57881.6,4.1,39, ////./       , ////./       , ////./        ,-87.60411,41.76223,382.8
44,44.0,975.6,20.9,82,388,17.8,261.0,   ///./,293.3,344.0,1155.9,20.4,27.2,23.3,13.14,57882.6,4.1,39, ////./       , ////./       , ////./        ,-87.60414,41.7622,388.3
45,45.0,975.0,20.9,83,394,17.8,260.9,   ///./,294.0,343.9,1155.4,20.4,27.2,23.2,13.14,57883.6,4.1,39, ////./       , ////./       , ////./        ,-87.60417,41.76217,393.8
46,46.0,974.4,20.8,83,399,17.8,260.8,   ///./,294.8,343.9,1154.8,20.4,27.2,23.2,13.13,57884.6,4.1,40, ////./       , ////./       , ////./        ,-87.6042,41.76215,399.3
47,47.0,973.8,20.8,83,405,17.8,260.6,   ///./,295.5,343.9,1154.3,20.4,27.2,23.1,13.13,57885.6,4.1,40, ////./       , ////./       , ////./        ,-87.60423,41.76212,404.8
48,48.0,973.2,20.8,83,409,17.8,260.5,   ///./,296.1,343.9,1153.7,20.4,27.2,23.1,13.12,57886.6,4.1,40, ////./       , ////./       , ////./        ,-87.60425,41.76209,409.4
49,49.0,972.7,20.7,83,414,17.7,260.4,   ///./,296.7,343.8,1153.3,20.3,27.2,23.0,13.11,57887.6,4.1,40, ////./       , ////./       , ////./        ,-87.60428,41.76207,413.8
50,50.0,972.2,20.7,83,418,17.7,260.3,   ///./,297.3,343.8,1152.8,20.3,27.2,23.0,13.11,57888.6,4.0,40, ////./       , ////./       , ////./        ,-87.60431,41.76204,418.2
51,51.0,971.7,20.6,83,423,17.7,260.2,   ///./,297.9,343.8,1152.4,20.3,27.2,23.0,13.1,57889.6,4.0,40, ////./       , ////./       , ////./        ,-87.60433,41.76202,422.7
52,52.0,971.2,20.6,83,427,17.7,260.2,   ///./,298.5,343.8,1151.9,20.3,27.2,22.9,13.09,57890.6,4.0,40, ////./       , ////./       , ////./        ,-87.60436,41.76199,427.1
53,53.0,970.7,20.6,84,431,17.7,260.1,   ///./,299.1,343.8,1151.5,20.3,27.3,22.9,13.09,57891.6,4.0,40, ////./       , ////./       , ////./        ,-87.60438,41.76196,431.6
54,54.0,970.2,20.5,84,436,17.7,260.0,   ///./,299.7,343.7,1151.0,20.2,27.3,22.8,13.08,57892.6,4.0,40, ////./       , ////./       , ////./        ,-87.60441,41.76194,436.2
55,55.0,969.7,20.5,84,441,17.6,259.9,   ///./,300.4,343.7,1150.6,20.2,27.3,22.8,13.07,57893.6,3.9,40, ////./       , ////./       , ////./        ,-87.60444,41.76191,440.7
56,56.0,969.2,20.5,84,445,17.6,259.8,   ///./,301.0,343.7,1150.2,20.2,27.3,22.8,13.06,57894.6,3.9,40, ////./       , ////./       , ////./        ,-87.60446,41.76189,445.3
57,57.0,968.7,20.4,84,450,17.6,259.7,   ///./,301.6,343.7,1149.7,20.2,27.3,22.7,13.06,57895.6,3.9,40, ////./       , ////./       , ////./        ,-87.60449,41.76186,449.9
58,58.0,968.2,20.4,84,454,17.6,259.6,   ///./,302.3,343.6,1149.3,20.2,27.3,22.7,13.05,57896.6,3.9,40, ////./       , ////./       , ////./        ,-87.60452,41.76183,454.4
59,59.0,967.7,20.3,84,458,17.6,259.5,   ///./,302.8,343.6,1148.9,20.1,27.3,22.7,13.04,57897.6,3.9,41, ////./       , ////./       , ////./        ,-87.60454,41.76181,458.5
60,60.0,967.2,20.3,84,462,17.6,259.4,   ///./,303.3,343.6,1148.4,20.1,27.3,22.6,13.03,57898.6,3.8,41, ////./       , ////./       , ////./        ,-87.60457,41.76178,462.5
61,61.0,966.8,20.3,84,466,17.5,259.3,   ///./,303.9,343.6,1148.0,20.1,27.3,22.6,13.02,57899.6,3.8,41, ////./       , ////./       , ////./        ,-87.6046,41.76176,466.5
62,62.0,966.3,20.2,84,470,17.5,259.3,   ///./,304.4,343.6,1147.7,20.0,27.3,22.5,13.0,57900.6,3.8,41, ////./       , ////./       , ////./        ,-87.60462,41.76173,470.4
63,63.0,965.9,20.2,84,474,17.5,259.2,   ///./,305.0,343.5,1147.3,20.0,27.3,22.5,12.98,57901.6,3.8,41, ////./       , ////./       , ////./        ,-87.60465,41.76171,474.4
64,64.0,965.5,20.2,84,478,17.5,259.1,   ///./,305.5,343.5,1146.9,20.0,27.3,22.5,12.97,57902.6,3.8,41, ////./       , ////./       , ////./        ,-87.60467,41.76168,478.4
65,65.0,965.0,20.1,84,482,17.4,259.0,   ///./,306.0,343.5,1146.5,19.9,27.3,22.4,12.95,57903.6,3.8,41, ////./       , ////./       , ////./        ,-87.6047,41.76165,482.3
66,66.0,964.6,20.1,84,486,17.4,258.9,   ///./,306.6,343.5,1146.1,19.9,27.3,22.4,12.93,57904.6,3.7,41, ////./       , ////./       , ////./        ,-87.60473,41.76163,486.2
67,67.0,964.1,20.1,85,490,17.4,258.8,   ///./,307.1,343.5,1145.7,19.9,27.3,22.3,12.92,57905.6,3.7,40, ////./       , ////./       , ////./        ,-87.60475,41.7616,490.1
68,68.0,963.7,20.0,85,494,17.3,258.7,   ///./,307.6,343.4,1145.3,19.8,27.3,22.3,12.9,57906.6,3.6,39, ////./       , ////./       , ////./        ,-87.60478,41.76158,494.1
69,69.0,963.2,20.0,85,498,17.3,258.7,   ///./,308.1,343.4,1144.9,19.8,27.3,22.3,12.88,57907.6,3.6,39, ////./       , ////./       , ////./        ,-87.60481,41.76155,498.0
70,70.0,962.7,19.9,85,502,17.3,258.6,   ///./,308.7,343.4,1144.5,19.8,27.3,22.2,12.87,57908.6,3.5,38, ////./       , ////./       , ////./        ,-87.60483,41.76152,502.3
71,71.0,962.3,19.9,85,506,17.3,258.5,   ///./,309.3,343.4,1144.1,19.7,27.3,22.2,12.85,57909.6,3.5,38, ////./       , ////./       , ////./        ,-87.60486,41.7615,506.6
72,72.0,961.8,19.9,85,511,17.2,258.4,   ///./,309.9,343.3,1143.7,19.7,27.3,22.1,12.83,57910.6,3.4,37, ////./       , ////./       , ////./        ,-87.60489,41.76147,511.0
73,73.0,961.3,19.8,85,515,17.2,258.3,   ///./,310.5,343.3,1143.3,19.6,27.3,22.1,12.81,57911.6,3.4,36, ////./       , ////./       , ////./        ,-87.60491,41.76145,515.3
74,74.0,960.9,19.9,84,520,17.0,258.1,   ///./,311.0,343.3,1142.6,19.5,27.4,22.1,12.69,57912.6,3.3,36, ////./       , ////./       , ////./        ,-87.60494,41.76142,519.7
75,75.0,960.4,19.9,83,524,16.9,258.0,   ///./,311.5,343.3,1142.0,19.3,27.4,22.1,12.58,57913.6,3.3,35, ////./       , ////./       , ////./        ,-87.60496,41.7614,524.1
76,76.0,959.9,19.9,82,528,16.7,257.8,   ///./,312.0,343.3,1141.4,19.1,27.5,22.1,12.47,57914.6,3.3,34, ////./       , ////./       , ////./        ,-87.60497,41.76138,528.3
77,77.0,959.4,19.9,81,532,16.6,257.6,   ///./,312.5,343.4,1140.8,18.9,27.6,22.1,12.36,57915.6,3.2,34, ////./       , ////./       , ////./        ,-87.60499,41.76135,532.5
78,78.0,959.0,19.9,81,536,16.4,257.4,   ///./,313.0,343.4,1140.2,18.7,27.6,22.1,12.24,57916.6,3.2,33, ////./       , ////./       , ////./        ,-87.605,41.76133,536.6
79,79.0,958.5,19.9,80,541,16.3,257.3,   ///./,313.5,343.4,1139.7,18.6,27.7,22.0,12.13,57917.6,3.1,32, ////./       , ////./       , ////./        ,-87.60501,41.76131,540.8
80,80.0,958.1,19.9,79,545,16.1,257.1,   ///./,314.0,343.4,1139.1,18.4,27.7,22.0,12.01,57918.6,3.1,32, ////./       , ////./       , ////./        ,-87.60503,41.76129,545.0
81,81.0,957.7,19.9,78,549,16.0,257.0,   ///./,314.5,343.4,1138.6,18.2,27.8,22.0,11.9,57919.6,3.1,31, ////./       , ////./       , ////./        ,-87.60504,41.76127,549.0
82,82.0,957.3,19.9,77,552,15.8,256.8,   ///./,314.9,343.4,1138.0,18.0,27.8,22.0,11.78,57920.6,3.0,30, ////./       , ////./       , ////./        ,-87.60505,41.76125,552.5
83,83.0,956.8,19.9,76,556,15.7,256.6,   ///./,315.3,343.4,1137.5,17.8,27.9,22.0,11.67,57921.6,3.0,29, ////./       , ////./       , ////./        ,-87.60507,41.76123,556.1
84,84.0,956.4,20.0,76,559,15.5,256.5,   ///./,315.7,343.4,1136.9,17.6,27.9,22.0,11.55,57922.6,2.9,28, ////./       , ////./       , ////./        ,-87.60508,41.76121,559.7
85,85.0,956.0,20.0,75,563,15.3,256.3,   ///./,316.1,343.4,1136.5,17.5,27.9,22.0,11.44,57923.6,2.9,27, ////./       , ////./       , ////./        ,-87.60509,41.76118,563.3
86,86.0,955.7,20.0,74,567,15.2,256.2,   ///./,316.5,343.4,1136.0,17.3,28.0,22.0,11.32,57924.6,2.9,27, ////./       , ////./       , ////./        ,-87.60511,41.76116,566.8
87,87.0,955.3,20.0,73,570,15.1,256.1,   ///./,316.9,343.4,1135.5,17.1,28.0,22.0,11.24,57925.6,2.9,27, ////./       , ////./       , ////./        ,-87.60512,41.76114,570.1
88,88.0,954.9,20.0,73,573,15.0,256.0,   ///./,317.3,343.4,1135.1,17.0,28.1,22.0,11.18,57926.6,2.9,27, ////./       , ////./       , ////./        ,-87.60514,41.76112,573.3
89,89.0,954.6,20.0,73,576,14.9,255.9,   ///./,317.7,343.4,1134.7,17.0,28.1,21.9,11.12,57927.6,2.8,27, ////./       , ////./       , ////./        ,-87.60515,41.7611,576.6
90,90.0,954.2,20.0,72,580,14.8,255.7,   ///./,318.1,343.4,1134.3,16.9,28.1,21.9,11.07,57928.6,2.8,27, ////./       , ////./       , ////./        ,-87.60516,41.76108,579.8
91,91.0,953.8,20.0,72,583,14.7,255.6,   ///./,318.5,343.4,1133.9,16.8,28.1,21.9,11.01,57929.6,2.8,27, ////./       , ////./       , ////./        ,-87.60518,41.76106,583.0
92,92.0,953.5,20.0,71,586,14.6,255.5,   ///./,318.9,343.4,1133.5,16.7,28.2,21.9,10.96,57930.6,2.8,27, ////./       , ////./       , ////./        ,-87.60519,41.76104,586.3
93,93.0,953.1,19.9,71,589,14.6,255.4,   ///./,319.3,343.4,1133.1,16.6,28.2,21.9,10.9,57931.6,2.8,27, ////./       , ////./       , ////./        ,-87.6052,41.76101,589.5
94,94.0,952.8,19.9,71,593,14.5,255.3,   ///./,319.7,343.4,1132.7,16.5,28.2,21.9,10.84,57932.6,2.8,27, ////./       , ////./       , ////./        ,-87.60522,41.76099,592.7
95,95.0,952.4,19.9,70,596,14.4,255.2,   ///./,320.1,343.4,1132.3,16.4,28.2,21.8,10.79,57933.6,2.8,27, ////./       , ////./       , ////./        ,-87.60523,41.76097,596.0
96,96.0,952.1,19.9,70,599,14.3,255.1,   ///./,320.5,343.4,1131.9,16.3,28.3,21.8,10.73,57934.6,2.7,26, ////./       , ////./       , ////./        ,-87.60524,41.76095,599.2
97,97.0,951.7,19.9,70,602,14.2,255.0,   ///./,320.9,343.4,1131.5,16.2,28.3,21.8,10.67,57935.6,2.7,26, ////./       , ////./       , ////./        ,-87.60526,41.76093,602.5
98,98.0,951.4,19.9,69,605,14.1,254.9,   ///./,321.3,343.4,1131.1,16.1,28.3,21.8,10.62,57936.6,2.7,26, ////./       , ////./       , ////./        ,-87.60527,41.76091,605.5
99,99.0,951.1,19.9,69,608,14.0,254.8,   ///./,321.7,343.4,1130.7,16.0,28.3,21.8,10.56,57937.6,2.7,26, ////./       , ////./       , ////./        ,-87.60529,41.76089,608.5
100,100.0,950.7,19.9,68,611,13.9,254.7,   ///./,322.0,343.4,1130.4,15.9,28.4,21.8,10.5,57938.6,2.7,26, ////./       , ////./       , ////./        ,-87.6053,41.76087,611.4
101,101.0,950.4,19.9,69,614,13.9,254.7,   ///./,322.4,343.4,1130.1,15.9,28.4,21.7,10.5,57939.6,2.7,26, ////./       , ////./       , ////./        ,-87.60531,41.76085,614.4
102,102.0,950.0,19.9,69,617,13.9,254.6,   ///./,322.8,343.3,1129.8,15.9,28.4,21.7,10.51,57940.6,2.7,26, ////./       , ////./       , ////./        ,-87.60533,41.76082,617.4
103,103.0,949.7,19.8,69,620,13.9,254.5,   ///./,323.2,343.3,1129.5,16.0,28.4,21.7,10.51,57941.6,2.7,26, ////./       , ////./       , ////./        ,-87.60534,41.7608,620.3
104,104.0,949.4,19.8,69,623,13.9,254.5,   ///./,323.6,343.3,1129.2,16.0,28.4,21.7,10.52,57942.6,2.6,26, ////./       , ////./       , ////./        ,-87.60535,41.76078,623.2
105,105.0,949.1,19.8,69,626,14.0,254.4,   ///./,324.0,343.3,1128.9,16.0,28.4,21.6,10.53,57943.6,2.6,26, ////./       , ////./       , ////./        ,-87.60537,41.76076,626.0
106,106.0,948.8,19.8,69,629,14.0,254.4,   ///./,324.4,343.3,1128.6,16.0,28.4,21.6,10.53,57944.6,2.6,26, ////./       , ////./       , ////./        ,-87.60538,41.76074,628.9
107,107.0,948.5,19.7,69,631,14.0,254.3,   ///./,324.8,343.3,1128.3,16.0,28.4,21.6,10.54,57945.6,2.6,27, ////./       , ////./       , ////./        ,-87.6054,41.76073,631.7
108,108.0,948.2,19.7,69,634,14.0,254.3,   ///./,325.2,343.3,1128.1,16.0,28.4,21.6,10.54,57946.6,2.5,27, ////./       , ////./       , ////./        ,-87.60541,41.76071,634.6
109,109.0,947.8,19.7,70,637,14.0,254.2,   ///./,325.6,343.2,1127.8,16.0,28.4,21.6,10.55,57947.6,2.5,28, ////./       , ////./       , ////./        ,-87.60543,41.7607,637.4
110,110.0,947.5,19.7,70,640,14.0,254.1,   ///./,326.0,343.2,1127.5,16.0,28.4,21.5,10.55,57948.6,2.5,29, ////./       , ////./       , ////./        ,-87.60544,41.76068,640.3
111,111.0,947.2,19.6,70,643,14.0,254.1,   ///./,326.4,343.2,1127.2,16.0,28.4,21.5,10.56,57949.6,2.5,30, ////./       , ////./       , ////./        ,-87.60546,41.76067,643.2
112,112.0,946.9,19.6,70,646,14.0,254.0,   ///./,326.8,343.2,1126.9,16.0,28.4,21.5,10.57,57950.6,2.4,30, ////./       , ////./       , ////./        ,-87.60547,41.76066,646.0
113,113.0,946.6,19.6,70,649,14.0,254.0,   ///./,327.1,343.2,1126.7,16.0,28.4,21.5,10.57,57951.6,2.4,31, ////./       , ////./       , ////./        ,-87.60549,41.76064,648.9
114,114.0,946.3,19.6,70,651,14.0,253.9,   ///./,327.5,343.2,1126.4,16.0,28.4,21.4,10.57,57952.6,2.4,32, ////./       , ////./       , ////./        ,-87.60551,41.76063,651.7
115,115.0,946.0,19.6,70,654,14.0,253.8,   ///./,327.9,343.2,1126.1,16.0,28.4,21.4,10.57,57953.6,2.3,32, ////./       , ////./       , ////./        ,-87.60552,41.76062,654.7
116,116.0,945.6,19.5,70,657,13.9,253.8,   ///./,328.3,343.1,1125.8,16.0,28.4,21.4,10.56,57954.6,2.3,33, ////./       , ////./       , ////./        ,-87.60554,41.7606,657.7
117,117.0,945.3,19.5,70,660,13.9,253.7,   ///./,328.7,343.1,1125.5,15.9,28.4,21.4,10.56,57955.6,2.3,34, ////./       , ////./       , ////./        ,-87.60555,41.76059,660.7
118,118.0,945.0,19.5,70,663,13.9,253.6,   ///./,329.1,343.1,1125.2,15.9,28.4,21.3,10.55,57956.6,2.3,35, ////./       , ////./       , ////./        ,-87.60557,41.76058,663.6
119,119.0,944.7,19.5,70,666,13.9,253.6,   ///./,329.5,343.1,1124.9,15.9,28.5,21.3,10.55,57957.6,2.2,36, ////./       , ////./       , ////./        ,-87.60559,41.76056,666.6
120,120.0,944.3,19.4,70,669,13.9,253.5,   ///./,329.9,343.1,1124.6,15.9,28.5,21.3,10.54,57958.6,2.2,37, ////./       , ////./       , ////./        ,-87.6056,41.76055,669.5
121,121.0,944.0,19.4,70,672,13.9,253.5,   ///./,330.3,343.1,1124.3,15.9,28.5,21.3,10.53,57959.6,2.2,37, ////./       , ////./       , ////./        ,-87.60562,41.76054,672.2
122,122.0,943.7,19.4,70,675,13.9,253.4,   ///./,330.7,343.1,1124.0,15.9,28.5,21.3,10.53,57960.6,2.2,38, ////./       , ////./       , ////./        ,-87.60563,41.76052,674.8
123,123.0,943.4,19.4,70,677,13.9,253.3,   ///./,331.0,343.1,1123.7,15.9,28.5,21.2,10.52,57961.6,2.2,39, ////./       , ////./       , ////./        ,-87.60565,41.76051,677.5
124,124.0,943.1,19.4,70,680,13.8,253.3,   ///./,331.4,343.0,1123.5,15.8,28.5,21.2,10.52,57962.6,2.1,40, ////./       , ////./       , ////./        ,-87.60566,41.7605,680.2
125,125.0,942.8,19.3,70,683,13.8,253.2,   ///./,331.8,343.0,1123.2,15.8,28.5,21.2,10.51,57963.6,2.1,41, ////./       , ////./       , ////./        ,-87.60568,41.76048,683.0
126,126.0,942.5,19.3,71,686,13.8,253.2,   ///./,332.2,343.0,1122.9,15.8,28.5,21.2,10.51,57964.6,2.1,41, ////./       , ////./       , ////./        ,-87.6057,41.76047,686.0
127,127.0,942.2,19.3,71,689,13.8,253.1,   ///./,332.6,343.0,1122.6,15.8,28.5,21.1,10.5,57965.6,2.0,42, ////./       , ////./       , ////./        ,-87.60571,41.76046,689.0
128,128.0,941.9,19.3,71,692,13.8,253.0,   ///./,333.0,343.0,1122.3,15.8,28.5,21.1,10.49,57966.6,2.0,42, ////./       , ////./       , ////./        ,-87.60573,41.76044,692.1
129,129.0,941.5,19.2,71,695,13.8,253.0,   ///./,333.4,343.0,1122.0,15.8,28.5,21.1,10.47,57967.6,2.0,42, ////./       , ////./       , ////./        ,-87.60574,41.76043,695.1
130,130.0,941.2,19.2,70,698,13.7,252.9,   ///./,333.8,343.0,1121.7,15.7,28.5,21.1,10.46,57968.6,1.9,43, ////./       , ////./       , ////./        ,-87.60576,41.76041,698.1
131,131.0,940.9,19.2,70,701,13.7,252.8,   ///./,334.2,343.0,1121.3,15.7,28.5,21.0,10.45,57969.6,1.9,43, ////./       , ////./       , ////./        ,-87.60577,41.7604,701.1
132,132.0,940.5,19.2,70,704,13.7,252.7,   ///./,334.6,342.9,1121.0,15.7,28.5,21.0,10.43,57970.6,1.9,44, ////./       , ////./       , ////./        ,-87.60579,41.76039,704.4
